id,text,label,sentiment
2072, that`s a good sentence,2,positive
10222,wish i could catch every mosquito in the world n burn em slowly.they been bitin the shit outta me 2day.mosquitos are the assholes of insects,0,negative
2933,also. proof number #2923848932 that I have no life - I have an imaginary boyfriend named Vince. It`s sad that my friends encourage me so.,0,negative
8828,"  I`ve already done my washing, I have a spring in my step this morning",1,neutral
12647," I made room...I don`t have a bed from how much room I made and now I`m outta space for sure lol, and I know I`m pathetic",0,negative
26085,is loving life,2,positive
15763," Yep, I tolerate nothing in the facebook group",0,negative
7208, #MusicMonday I agree it`s just an excuse for me to tweet music for hours on end,0,negative
9550,Won't even let me make a new account. Unusable.,0,negative
7797," Ten hours ago, I was was sleeping, sorry.",0,negative
4588,"Would be great, but the layout doesn't actually let you succeed in adding 
habits. Thus, useless.",1,neutral
2015,Have $#@&!!! Malware on my work PC!  I miss having an IT dept,0,negative
2560,I couldnt even get past setting everything up before it glitched. I couldnt move on from types of goals. A pop up showed up that said something about strength and attributes.,0,negative
22492, my *mom*(not aunt haha) and uncle were both adopted with very diff adoptive stories. if you want to chat sometime lmk,1,neutral
9760,"I purchased the paid version and I'm sort of disappointed. Every time I enter a task it adds the first letter of the first word over again so I have to change it each time (i.e. it will autocorrect to EEvery instead of Every). It is also kind of laggy. It could be a great app, but not as is.",1,neutral
19991,I wish i had a smartphone with an irc app. That`d be pretty cool.,2,positive
10672,"  Jane Austen`s books!,    Pride and Prejudice & Emma are great!!, Also  Northanger Abbey!",2,positive
10375,"I like this guy : ' Barack Obama shows his funny side "" &gt;&gt; http://tr.im/l0gY !!",2,positive
16422,will be practicing my smile today-it`s gunna be BIG!,1,neutral
8346,"in school, wants to read Eclipse, 200-and-some-60 pages read",1,neutral
2489, i didnt know u guys have acc in fb hee,1,neutral
17170," i can`t listen to music at work  I probably could try, but then i`ll have to start hunting for a new job on monday",0,negative
19610," **** @-) That`s a lot of messages from him @-) HOW SWEET. :'> And yeah, sayang",2,positive
7055,This is one cool app. Not only is it useful but it also has an aesthetically pleading footprint.,2,positive
1747, aww  but we miss you here in the USA.,0,negative
17242,Omg i`m so sad. I jus took in that gossip girl is done,0,negative
13643,_nicole http://twitpic.com/4t6qx - i have the exact same pic except it`s my hubby & my chihuahua tucker   very cute.,2,positive
8195,"im with andrew  it was a long, but fun day",2,positive
8673,Great app it's very quick to make notes,2,positive
25367," Headaches suck, especially stress related ones. I used to get those a lot.  <3",1,neutral
25731," i`ll take a lookie, sound great",2,positive
6862,Great But missing Exchange tasks on widget. Please add.,1,neutral
6830,How do you get it to sync with your ms outlook calender? What does it mean you detailed it in #8,1,neutral
25379,_hunter Ah now Comedy Central have Frasier all morning till twelve. So I guess there goes my morning,1,neutral
4923,Simple straightforward app,2,positive
16144,ipod touch: worth the money? because i`m thinking of buying one. my ipod is dead since this morning,1,neutral
10826, not good you`re not comin close to where i love on tour,1,neutral
35,All I want is a calendar. This app spams you so much. 1 star,0,negative
20096,YES I AM GOING TO BE A SOPHMORE IN COLLEGE. Geez. Cant get a job cause everyone thinks im fifteen.,0,negative
16518, What the heck? Why?? What`s going on?,0,negative
8562,"Love it! Lets you make multiple lists and lets you move items up and down to prioritize. Most useful out of several ""to-do list"" apps I've tried.",2,positive
10322, Ohhhh! Ok! thought that I was going nuts!! Maybe they will pass through here on the way back!,2,positive
2102,gotta love how im waking home at midnite. dangggg pray for mr. im so jumpy,2,positive
15615,Just going to shower. Brb in 10 mins or so,1,neutral
14412,_Cullen oh really!!! i`ve already put all the pics up!! sorry!!   http://twitpic.com/61oj0,0,negative
1019,Not allowing me to delete my account,0,negative
15225, WASSUP BEAUTIFUL!!! FOLLOW ME!!  PEEP OUT MY NEW HIT SINGLES WWW.MYSPACE.COM/IPSOHOT I DEF. WAT U IN THE VIDEO!!,1,neutral
14449,sadly awake. wondering about contact info for all of the fun folks I hung out with at the shop. YAY 23b!!! Miss you guys,0,negative
4099, has more followers than me. I wanna be as cool as her. Follow her so that will never happen.,1,neutral
26189, Scary!,0,negative
5574,doesn`t sound so great at all  http://is.gd/JslB #palmpre,0,negative
2590,Kept bugging out trying to register/log in,0,negative
5013,So you reskinned LifeRPG? What's different here?,0,negative
20293, YEAY!. haha. thank you so much jiah,2,positive
2517,Nearly ran over a pheasant on the driving lesson  Baws.,1,neutral
7914,It's a nice app.,2,positive
13276," ; i think you should come back to brisbane, australia. we loved you here",2,positive
27094,Happy Mothers Day mom!  I love you!,2,positive
8770,Paid for the upgrade but the weather functionality doesn't work and moving between months inside the calendar is not intuitive. I'd like a refund please.,0,negative
15720, that sigh doesn`t sound happy.,0,negative
27080,.. these holidays are soo boring..,0,negative
23459," white pointy shoes haha, and ah you got me excited about the enw drummer  youre mean!",1,neutral
948, It`s not gonna storm!  because I said so!,1,neutral
23526, aaa new follower! hiii,1,neutral
2563,Update: problem fixed. Did you people just do another update? Because the app is completely screwed up. It can't recognize that my phone is connected to the internet.,0,negative
14280,Im sure the 5 ppl who came in after me will be seen by a dentist before I will,0,negative
1245," yes super lakas ng ulan. buti nalang i have a red bandana, body ko lang ang wet look  hahah!",2,positive
9490," I`m still on the bandwagon. Figured I`ve been on this ride so far, might as well see what happens.",1,neutral
9983,"It's generally good, but screen rotation doesn't work. so, I can't use this app upside down in Galaxy Tab10. If this problem isn't solved, I won't pay for the next year. It would be great if this problem is solved!",2,positive
3545,"The app is very good, but it keep crashing from time to time and I have to reinstall the app. Please look into this",1,neutral
12246,"hey, i`ve just updated my twitter",1,neutral
4145," Speaking of which, we need to talk soon.",1,neutral
22578," How can i vote, it wont let me, says they closed the votes in her category  i wanna vote",1,neutral
18981, No u miss me !!!!! LOL,0,negative
3330, yessssss wore myself out this weekend planting my garden and working,1,neutral
25732,     Soooooooo What Happened To Power ForReal?,1,neutral
23365,Ah! Haha Omg  we have no more fudge grahmcracker cookies! Boo,1,neutral
2192, jersey weather - and good on you for the charity drive!,2,positive
15847,Well that`s the last of the Fabs gone,1,neutral
24509," im sure he will  and if its not today, maybe it will be tomorrow..",1,neutral
8133,"Spent the entire morning in a meeting w/ a vendor, and my boss was not happy w/ them. Lots of fun.  I had other plans for my morning",1,neutral
23418, Having an awesome day? You should... I expect as much out of you  #awesomeupdater,2,positive
1036," Awww. Don`t mean to sound like an overgrown age 37 baby, but I`m still stick. Not as bad as yesterday, but still bad.",0,negative
14961, I trailed the streets of Sheffield and couldn`t find the pub!  And all the numbers I had were landlines. How goes it?,1,neutral
7607,Finally eating unagi I`ve been saving up for a while! +udon :] AGH I just realized the band playing at Bear Garden today is one I like!,2,positive
2631,I really liked this until I realized that unfinished daily/repeating tasks get marked as done whether you complete them or not the next day. That makes it pretty useless for tracking tasks I need to do each week.,0,negative
2944,"Habitica is the best productivity app I've used thus far. It lasted me for months. The quests are the most motivating feature, and I was able to take down a couple bosses solo. However, motivation dried up weeks into my first fetch quest because despite being extremely productive, I had no chance of finding even one shard. Unless you're comfortable teaming up with a bunch of strangers to take on quests, there becomes a point when being solo makes the quest motivation feature impossible.",2,positive
26864,Dahh- I do believe it`s time for bed. G`night,1,neutral
1633,"Going to twitter in english, for my foreign followers",1,neutral
2246,"now, 3 teardrops.",1,neutral
21409,Epsilon Greater than Zero misses her Mommy.  http://apps.facebook.com/catbook/profile/view/5626035,0,negative
253,WHAT ABOUT ME ??  I VOTE EVERY DAY FOR YOU !!!!!,1,neutral
24504,Because you`re everything to me DEMI LOVATO,2,positive
17325,really hates delayed trains especially 44 minute delayed trains. Now going to be late for work,0,negative
4200,"An app absolutely focused on my needs... that has broken. The sync function broke down about 3 or 4 months ago, it can export its data to .csv but not import it.",0,negative
1939,"Good, bt nt what I was looking for.",0,negative
21715," woofers, I knew it was you",1,neutral
19929,I can`t sleep ugh!! and I have **** to do all **** day tomorrow. Wanting to take a sleeping pill but I know Ill get up late,0,negative
3223,Its summer and no one has texted/called me. Im a loner,0,negative
2606, no omelette today  dim sum tomorrow! FEAST!,1,neutral
1773,Want: To play Sacred 2... Reality: Spend all day at the hosp...,1,neutral
11279, sorry about that,0,negative
6918,"I like it, also I would like, like a wedget but for the block screen. Then you don't need to open the phone, only activate the screen in order to see the next task in your calendar",2,positive
1869,: You MUST watch Grey`s. It was their 100th episode. Let me know once you do. I don`t want to give out any more details,1,neutral
2991," yum, yum.  I love quesadillas....and wallpaper for that matter tooo",2,positive
23911,actually I could do with going to weight watchers,1,neutral
21107," i want all kinds of designer suggestions darl  any and all. mens, womens, anything! formal/street/alternate. whatever!",1,neutral
9124,UNC budget  cuts may rise to 18%   http://tinyurl.com/mdm5tp,1,neutral
9638,Wish I can repeat sirten things without spending  money every year,0,negative
13553,I don`t like waiting,0,negative
7039,_x little Taylor? i feel sorry for the way she spells her name,0,negative
7181,nice one,2,positive
4790,",  In pre-Twitter days, I`d need   to wait  for a formal  invitation  to speak on edu2.0  from   #Y4IT",1,neutral
2222,"Excellent overall, very flexible with many useful features. Only suggestion I'd make for improvement is a feature that as the user if they really intend to complete a task that has been snoozed multiple times.",2,positive
10086,Swolen as shitt  boo hoo,0,negative
6168, PRIDE next weekend in Long Beach!!,2,positive
1139,Looks good until you have to pay 3£/month to add labels,0,negative
7482,"This app has a lot of potential, but a few things could be added, and tweaked. I recommend adding a calender, and more icon options.",1,neutral
23119,Turn over report...done,1,neutral
4366,i am talkin on da phone and typin at da same time,1,neutral
6141,"Al migrar de Wunderlist encontré varios elementos. 1) en las listas compartidas se duplicaron las tareas. 2) en el widget no hay indicador de tareas vencidas, en Wunderlist se mostraba la fecha en rojo. Esto último sí se muestra en To Do pero dentro de la aplicación y no en el widget. Ese indicador visual hace falta. 3) hay mayor configuración del widget de Wunderlist. 4) las tareas vencidas de la lista ""Planned"" no se muestran organizadas por fecha de vencimiento. Aún no me voy a pasar a To Do.",1,neutral
25137,I`m so depressed right now. IDK...,0,negative
95,Happy Mothers day to all you Mums out there,2,positive
20156,Still raining here in The Bay...I forget what sunshine looks like !,0,negative
13286,Good night peeps! Give to your mom`s the greatest love you have   ****,2,positive
5810, lol wat u making me come all da way overr there for?v,1,neutral
6959, wish you were on your way to Tampa! FL girls are missing ya!,1,neutral
13537, Major Fail. Since you asked,0,negative
14134,It`s teacher appreciation week - been out making deliveries to instructors this morning,1,neutral
575," I am just `okay-okay` .. like the rest of the sane population in the world, I hate mondays",1,neutral
6532, I miss you too,0,negative
8748,"5 up to 15 seconds are too much for staring at an add in an app that is listed under ""productivity"". Already expecting the lame excuse given to all the comments. Please rethink if you want to go the ""standard"" way you mention, or if a developer should try to give its best and attract users. I'm in favour of ads in free app versions, but this is too much!",0,negative
6113,http://bit.ly/61Aam   these dogs are going to die if somebody doesn`t save them!,0,negative
824,"I have tried soo many to do apps. But this is the best I've come across. Regret that I found it this late. 😅 this is an amazing app. Great work guys! ♥️ Planning to buy a subscription pretty soon. One suggestion: Instead of billing annually, could you do it quarterly or monthly subscription.",2,positive
3506,.. so I can only recover 10 photos,1,neutral
20774, WELCOME BACK  see you tomorrow! come pick up your gift ;),2,positive
12767,  i think my niece got me sickee  lame.,0,negative
12753, understandable. yah i leave on monday! I`ll be gone when you`re in chi,2,positive
16254,Finally going to bed! Woo-Hoo! Gotta work at 5am! Lots of love to all!,2,positive
25025, yeah I guess so  it makes me very sad though becase the disc is scratched!,0,negative
22152,at homee. bored plzz! someone txt me about doing something this weekend.,0,negative
5550, okay thank you! i can`t find it,2,positive
12590,Not  looking forward to next   wednesday at all,0,negative
7877,Tweeten Out  Tix deals for NKOTB 5/28 Was $43 NOW *$38 http://tinyurl.com/NKOTBTweetenTixsDeal <-or other SEAT Prices /NKOTB Dates,1,neutral
7437,"hates the everything about  seafood.. just so happened to serve lobster in the chow hall... noooowww, I gotta headache.. ugh! smh...",0,negative
24921, It`s a lie just like the restaraunt named 'Garfields'... he is nowhere to be found,0,negative
9157,"Not so great! Add birthdays and they disappear as soon as I save. Used to love it, now looking for another love.",1,neutral
4611,😀,1,neutral
9839,is SO frustrated!!! I`m stuck at home without any transportation to the global god conference!!! Ahh,0,negative
20609,_Beckiie_x omg are you going to see it?! another reason to not live in devon none of the f***in cinemas have the film im so annoyed,0,negative
5210,"This is an awesome app! I initially thought the idea of ""gamifying"" my life was a little silly, but fun. After trying for two weeks it is far more motivating than I ever thought! 😁 Thank you, this is finally getting me into habits I have been trying to develop. I one thing I have difficulty with is the subtasks; once I complete the subtasks they don't carry over to the next day's parent task. However, the rest of the features of this app are so great you still get 5-stars!",2,positive
995," I am twittering, LIKE A BOSS. Thanks Savvv",2,positive
15886, say hi to dan and katherine and zachy,1,neutral
12,My Sharpie is running DANGERously low on ink,0,negative
1653,_Guy Iï¿½m afraid yes - both are true  I hope u r not disappointed yet,0,negative
10294,i just saw a pony that used to live in front of my house again. he`s developed cushing`s disease tho,0,negative
13212," ew, i used to get 'suicides' in high school and mix like 5 sodas together. then drink it. i think i remember enjoying it, too.",2,positive
2373, I need to buy it for the iPhone. It`s such a good app. Only works on WI-FI though,2,positive
5324,Ultimate,2,positive
10037,Ooh I have snazzed up my profile with summery colors,1,neutral
3450, not the best way to start your day,2,positive
26547, oh no! I woke up accidentally.  how can we get you to fall asleep? Should I scare you with P2 or P3 stories? JK!,0,negative
1310," Yes, maybe, but for today, I write",1,neutral
24978, Nice glasses. Looks good,2,positive
9244,It`s too hot to be sat in an office!  I wanna be out in the sun shineeeee.,0,negative
579,"about to head to the Strand, goodnight",2,positive
1798,I don`t feel any pressure right now...    Happy Mother`s Day people...,2,positive
6338,"Awesome app. Allows for custom lists and allows collaboration on ones you specifiy for group projects/tasks. The interface is clean, crisp, but also allows you to make it your own by adding color themes to the accents of the task pages. The only thing I wish this would include is a customizable ""smart list"" based on certain parameters. This would make the app even better, though out of the box - this has everything you need to get your tasks and projects done!",2,positive
8103,Doesn't sync to calendar,0,negative
27120,"Wow, my phone was blowing up with tweets all day. Now that I`m home, it`s a ghost town! Guess I`ll do some chores in my apt. & go to bed.",1,neutral
1630,Having a cup of tea,1,neutral
6498, haha that sucks! actually mine is worse. mines ft math  eww,0,negative
8429,"I need a nap, but I won`t be getting one",0,negative
20179,_ haha tell me about. I`ve had this feeling everyday of this week,1,neutral
5916,"I love how the app is almost exactly like the last one. The only irritating thing is that the ""show completed..."" button is no longer at the bottom of the list. This button was used so much due to my fingers accidentally completing a task. I would just hit the 'show completed' button and my most recent item would be at the top ready to re-add to my list. Now we need to go through a few buttons to find it and it doesn't bring up the most recently deleted item. Very irritating!",1,neutral
14405,Excuse me ms.gomez who said you could leave,1,neutral
24018,not feelin 2day,1,neutral
10132,"Ok, first assesment of the #kindle2 ...it fucking rocks!!!",2,positive
24469,So glad the days almost over... Another nite of me nd my pain pills alone at the crib lol. Ughh I wish this weekend was over alreadi!,0,negative
7083,"the $60,000 i spent going to college was well spent.  I`m going to meet a man tomorrow in the Toys`R`Us parking lot for a cleaning job.",2,positive
19631,going drinking tonight... drinking away the blues......,1,neutral
2438,Dying to get my hands on the Diagnosis Murder DVD boxset but those pesky kids at Amazon still won`t deliver to Zimbabwe,0,negative
7260,"_cm  Didn`t drink enough for a hangover, just tired and over worked",0,negative
10258,Just saw the new Night at the Museum movie...it was...okay...lol 7\10,1,neutral
1695,"Awesome, increses productivity",2,positive
10,"This App is useless , it works as a notepad with your tasks in it , it does not notify you of tasks you suppose to do. When the time reaches it's silent doesn't pop up even though settings have permitted it to pop up and alert , even a simple alarm clock notified me of what to do .This app Doesn't work .",0,negative
22885, it`s really gutwrenching.  So sad,0,negative
9704,i`m also on plurk  try it,1,neutral
3641,Going to bed. Talk to ya later!  goodnight birdies LOL,2,positive
9511,NOVEMBER updates broke a lot of functionalities. Please fix guys. - choosing alert notification sounds - ability to close off tasks on notification bar - lost full purchase info,0,negative
1591,Bored out of my mind!  LOL,0,negative
3512,I wish they had a chart on where we could see the other participant's timing...this could inspire us .,0,negative
5450,when living in Spain..you can NEVER take a hot shower for granted..luckily I have nice friends across the street,2,positive
10574," Thanks! I have a Teflon liver (Being Scottish, I was raised on whisky)",2,positive
16060,Forgive me good lord for this time I /knew/ wat am I doing.. Except the mighty oracle just didn`t *&@#ing care to fully support UnixODBC.,0,negative
10303,Cardinals baseball advance to Super Regionals. Face CS-Fullerton Friday.,1,neutral
20938, no news on the kid. They can`t find the parent!,0,negative
13672, anytime buddy  I c u @ 701!,1,neutral
16184,"You need to remember the data the customer has entered on previous pages when they use the back button. So, so many don`t do this",1,neutral
9937, you need to share the h/w love! Some of us are still rocking 2008`s gear.,2,positive
9868,"I don't know why, but it doesn't open...i click on it then i wait and at the end it notifies that the app has stopped.",1,neutral
25450, so close to tennessee,1,neutral
22073,Luking for new background pic......,1,neutral
2743,"This is a good app to motivate, but wished there would be analytics to show progress like graphs, etc.",1,neutral
22435,"has just finished watching masterchef. Surprisingly (perhaps), it`s good",2,positive
12660,"When I start cloggin up my own Twitter feed, it`s time for me to go to bed.. Nighty night. Be sure to go to the TweetUp and meet ME!",1,neutral
3327, _lord Can`t we just all get along?,0,negative
2447,Love for scheduling but MORE for grocery lists!,2,positive
5452,Good app. Wish there were more customization,2,positive
15299,already missing my biddy bops  home at mom`s for the night watching my little bro and getting some rest for my birthday party tomorrow :-D,1,neutral
20577," so I wanted to DM you back but I couldn`t cuz your not following me  but thankss anyways, maybe ill see ya around in ELLE-AY  ...",2,positive
4673,"this app has really helped me work on some habits! I appreciate that it reminded me if I didn't enter information for a day. I would have liked features like setting a time for those messages, or cool sounds when I click that I've done something, but for a free app, this was good enough as it was!",2,positive
11977, it is so sad that me and my roommate fry chicken just about every night @ 330 4. We just finished tonight`s batch,0,negative
4360,_aguirre Now I wish I was going,2,positive
3596,each day is a new beginning,2,positive
8542,Very easy to use,2,positive
23050,"Bummer... Might not make it to the sunday show, hopefully some sun will shine on this cloudy day",1,neutral
11989,Gudluck to   !!,2,positive
26844, I will let you know as soon as I figure it out... sorry about the mix up; i was supposed to get off work an hour ago,0,negative
6766,#bgt Can`t watch anymore,0,negative
10559,still hungry after eating....,1,neutral
4525,_aloud  and that hindi flick `99` that came out a couple of weeks ago that never made it to the UK,0,negative
2834,Habit widgets stopped working. After a day they just go blank and don't ever come back. The widgets where my favorite part of this app so that's too bad :(,1,neutral
3679,It's perfect but always hanging.,1,neutral
25874,my picture wont come up  it keeps saying thats a nice picture! but where is it??,1,neutral
14962,dedicating the next 2 hours to cleaning the house,1,neutral
17960,I`m nervous... I hope I get in... this could be a costly mistake... more like procrastination and assumption...,0,negative
26875,has a sore throat,0,negative
5541, Equations and graphs,1,neutral
8335,"its awesome but needs an improvement,it would be nice if i could visit my notes and edit my notes online in my pc not just through the phone",1,neutral
8424, Thank you for sharing. I appreciate your honesty  I hadn`t tweeted for 30 some odd hours and got a little tweet happy.,2,positive
2761,I ... think ... I read `strawberries`  its hard to have a fav char in your comics: I like bad rabbit and the `stud` chic - sent to kid,1,neutral
13404, cool thanks for the response.  I`ll check out that Firefox!,2,positive
7026,"_carter http://twitpic.com/3mdce - ONE ROAD, WHERE IS THE DESTINATION?",1,neutral
2193, that really sucks I feel bad for you at least I woke up at eight.,0,negative
12455,"_billiam whoa..you`re fast. Check it out I`ve submitted my comment . Oh, and thanks!",2,positive
24343,: i miss you,0,negative
634,It's an excellent app very helpful I have one problem with it.. That I couldn't easily copy tasks from one day to another.. If there is an easy way to do it please help me,2,positive
2568," look at what i said to....someone. actually dont. no, do it. dont. yes. no.yes. no. UGH i dont know.",1,neutral
27,No month view?? How hard is it to find a decent calendar with a whole month view,0,negative
3848,", totally worth it!! great movie cool 3D glasses! i miss ya! and i miss   and i miss new york too",0,negative
8109,Worst apk reminder not work,0,negative
3252,It works well when I install but not able to double coins,0,negative
3579, Soetimes I envy those who have spent their whole lives in one place and have deep roots... the grass on the other side syndrome!,1,neutral
9341,watchin Gilmore Girlz,1,neutral
6905,When we got more followers we gonna have a competition.Hope you all look forward !,2,positive
513,BGT made me cry tonight,0,negative
20132, My best Vanilla in memory was from the Sharffenberger factory gift shop... Not sure where to get it now!,2,positive
26397,Just rang the irish one. Drunk. Must confiscate phone.  hate him lots.,0,negative
6178,"when i decide to be on time for something, that devil is always there to counteract! Frustrating but not discouraging...",1,neutral
10297,"_twnzfinest Happy birthday, sweetie. Have a great day in the best place of the word (sorry Chicago  jeje",2,positive
24229,currently working on the SDP`s Prototype.... so much to do...,1,neutral
2657, yes yes you should! Especially with wine and mushrooms!! Ummm I love mushies,2,positive
4286,"Gives a cheap buy once option for Android users but for Apple users a more expensive yearly subscription price, which is very discriminatory.",0,negative
2361,subway  im going to get subway....  love it! ate it often when i was in new zealand....,2,positive
3998,"Love it! Gotten through a bunch of essays with this app. I love it actually let's your phone play music, which I always turn on before starting the timer. I do have one complaint, and it is a small one though- I think there should be breaks during the timer. I've needed to use the restroom a lot during studies, and I feel guilty because I'm wasting time. So I think there should be a 5 minutes break option. Maybe you're only allowed to use it once or twice per tree, depending on the time it took",2,positive
22769,dammit! hulu desktop has totally screwed up my ability to talk to a particular port on one of our dev servers. so i can`t watch and code,0,negative
11379, omg I`m so sorry to hear that!  If you really need to talk to someone I`m always on here. I`m a shoulder you lean on,0,negative
24784, Kills me to see you online and not be able to say hello,1,neutral
17023, definitely dont be offended. im messing around with various twitter apps and strange things keep happening.,0,negative
224,"Just trying it out. Seems like a great app but has a really, really basic miss that I saw referenced in another review: Theres no intuitive way to specify or change the time of a task. Tasks are all just all automatically set for 9 am and theres not visable button or option to change the time. The other user mentioned trying to use Google to figure out how. But such a basic miss seems like a flag that maybe I should try a different app.",0,negative
11077,watching keeping up with the kardashian on youtube,1,neutral
23139, Listened to it again coz you reminded me. This is so depressing.  ? http://blip.fm/~5joo9,0,negative
8109, I saw that!!!!,1,neutral
22034,  its awful. Xxxx,0,negative
2063,anyone have tickets to the mtv movie awards? some guy scammed me,0,negative
20260,is putting on her 'suit' (&dont mean jeans&T)&Heading over 2 T-town 2 deal w/ family emergency PLEZ PRAY 4Us  BE back by 630P God willing!,1,neutral
15498, Hey chick!  When are we going to JA to pick up some hot guys and eat Jerk pork and festival? Well you already have a hot guy,1,neutral
24544, i can almost imagine what the call taker must`ve felt like taking that call...especially if they have young ones at home.,1,neutral
8322,"It consumes too much (1/3 of the) battery, otherwise it is great.",1,neutral
5560,  will have to wait on the recipe at Simply Recipes.  Sorries!,0,negative
18893,_kelly Bummed about the maxi dresses!  I think they`re so cute for summer but I`m only 5`4'!,2,positive
5111, I don`t. I hope it takes them a good long while to recover.,2,positive
7047,"Going to body pump then yoga, then going to enjoy a lovely bbq with the family, loving the may day holiday",2,positive
3870,Duncan finally got his orders... leaves for Iraq in September. Open invite to stay with me anytime during the year he`ll be gone,1,neutral
21601,I need to wake up earlier so I`m actually tired enough to fall asleep,0,negative
3480, go on msn. i need to talk to you about something that happened today,1,neutral
26679,Lots of noisy peeps outside,0,negative
13798, Are you shattered after that long week?  Thats a pity about tomorrow night,1,neutral
2585,"Definitely not for me, it was confusing. But hey if you are a gamer and suffering from mental health stuff. its for you",0,negative
22418, 'Shut Up' was the line removed from the locker scene! I bet I could recite that speech easily! Dare me?!?!,1,neutral
2216,"oh, not just his IMs, but also from all my friends who IM me! This really sucks, I am always not around!",0,negative
4313,"I upgraded to Pro after a couple of weeks & initially excited about the app. Having used it for a while now I'm starting to regret my purchase. There are some pros but more cons. It's buggy, doesn't sync well at all across devices, the UI is very cluttered, the forum needs serious updating, a search tool for eg. The last update was ages ago, given how pricey this is you'd think the developers would make it worth it but they seem to have disappeared!",0,negative
1203, http://twitpic.com/4vw9a - I`m not gonna buy one...nor two... But three! I will be the ultimate slaughter machine!,1,neutral
9296,So useful,2,positive
6151, Yay! You finally get to have a trip away from home again! How exciting! You 2 going to shop a bit ?,2,positive
5596,Great job,2,positive
362,"App still needs a lot of work. It's not at the point of being worth a paid subscription. It needs more organizational tools, an easier way to repeat tasks daily/weekly/monthly, as well as a timeframe for each task (not for notifications, but for organization). Also, when getting events from the calendar it should only grab current or future events to reduce the clutter.",1,neutral
5622,big hair rock day today me thinks  here I go again to start xxxxx ? http://blip.fm/~5z4p7,1,neutral
11837,    i have been getting **** ones as i mentioned - all these girls seem to be at a loss what to do!,0,negative
17852,"... I want to die. I want to TAKE my own life, forever. She`s trying to get me to do a duet.",0,negative
2906, My cats enjoy the sunbeams from the open windows.  I think that counts.,2,positive
27351,just threw up,0,negative
71,I have canceled for the subscription when at the first time i used anydo.  Do i still have to pay? i was try for free trial for the first i using this app.,0,negative
13369, George B Shaw apparently wrote 2000 words a day. Sure practice works- the more you do the more it comes as 2nd nature,1,neutral
11700,I wish my grandmother had taken me to the US with her,2,positive
26455,"@_Janet_ ouch, I hate it when favourite items of clothing get ruined.",0,negative
1944,How did Day 26 go from a good budget video (imma put it on her) to such a low budget video (Stadium Music) The end may be near for them,0,negative
10551,at safeway with dad,1,neutral
14021,"finishing off a quick magazine article for CAP, can`t wait to get it done and get back to the book",1,neutral
10145,"#lebron best athlete of our generation, if not all time (basketball related) I don't want to get into inter-sport debates about   __1/2",2,positive
11021,"two hours till our offer on the house expires  no word yet! Come on people, sell us your house!!!!!!!!!!! #Parker #Colorado",1,neutral
982," will do  hee after exams, i`ll give u plenty of shows. HAHA hopeless me",1,neutral
11101,LIVE FROM NEW YORK ITS SATURDAY NIGHT!  finally a new one,1,neutral
6285, gah! no money..... at least not for bakugan,0,negative
133,How can I get my money back?,0,negative
3505,ï¿½ï¿½We are ready for the new generation!!...Oh yeah...We are a Backstreet fans and we are proud about it!!,2,positive
6083,"App is okay, but BA can still enhance this app by adding more features to make it more user friendly. For example: allow the user to drag and drop tasks to their desired schedule or list.",1,neutral
13195,I`m glad that all got cleared up.  I lah you!  Idk why Linda hates me though..,1,neutral
22233, I just got my JAGK shirt in the mail! Omg I love it!!!  see you saturday!!,2,positive
17480, lol what did Perez say now?? please don`t make me actually go look,1,neutral
11752, http://twitpic.com/4ukqe - haha cute and beautiful  U R cool Miley.^^,2,positive
4490," I be ok, you?",2,positive
7380,Thinking I`m super excited about this week!,2,positive
12847,hope your weekend was fabulous  do anything interesting?,2,positive
8031, it was days yesterday and probably today that I wish I had taken the top off my jeep.  I need help haha. IT`S FRICKEN HOT,1,neutral
7207,Terrible app it didn't let me put my whole schedule in and it insisted me to buy the premium version which I'm not going to do 4.99 for an app that doesn't even work that well no thanks bye . And it restarted my whole damn thing like wth bch.,0,negative
13665,I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!,0,negative
26663, ty for feeding our NK addiction..ermm i mean our uhh nope yup addiction covers it,2,positive
1069,hi guys just doing da usael notmuch really! <3 sad me,0,negative
11513,_StrayCat I sorry!!  Me no like when people I like don`t feel well. Your tummy?,0,negative
24412, Thanks for tweeting a very useful set of refs - I`m in the middle of adding them to a chapter I`m editing,2,positive
13056,im on twitter mobile... confusin!!!! lol im knda slow,1,neutral
9465," 'And I`m packing your ANGRY eyes, just incase'",0,negative
1579,"Was initially sad that Wunderlist got shut down, but so happy to have discovered Todoist instead. I like it even better -- it is smart but also simple and not overwhelming. Wonderfully designed.",2,positive
3443,excited about this week! trying to have a productive monday. trying. hard.,2,positive
5942,Doggone it! I only got an hour nap in  I really want some Ponderosa chicken wings!,1,neutral
10128,becoz of leg sprain nta ble to do proper wrkouts. Worried shud dis hapen wen i satrted dieting...,0,negative
16276,"Hope I`m not coming down with piggy flu, eyes red. Neck no longer holds up heavy head. Time for sleep.  Sogni D`oro all!",0,negative
7900,It's really a nice app.,2,positive
7,"This could be an awesome app. It has great potential except for a few flaws that end up making it a super irritating app. I have reported these issues to the app's tech support several times only to get lame responses with no resolutions. The latest being that when items are entered into a category in this app, the app for some reason resorts the sequence of items in my list automatically. I put these items in the list in a certain order for a reason. I have other issues, but no moreroomher",0,negative
